combo_id,pretest,exam,student_count,event_name,div,student_q_count,div_num,percent_correct
1,6,6,723,mchoice,ch1,46,1,47.82608695652174
1,6,6,723,mchoice,ch10,7,10,57.14285714285714
1,6,6,723,mchoice,ch11,6,11,83.33333333333334
1,6,6,723,mchoice,ch12,29,12,41.37931034482759
1,6,6,723,mchoice,ch13,36,13,50.0
1,6,6,723,mchoice,ch14,19,14,42.10526315789473
1,6,6,723,mchoice,ch15,4,15,0.0
1,6,6,723,mchoice,ch16,21,16,57.14285714285714
1,6,6,723,mchoice,ch17,12,17,66.66666666666666
1,6,6,723,mchoice,ch18,9,18,55.55555555555556
1,6,6,723,mchoice,ch2,24,2,37.5
1,6,6,723,mchoice,ch22,17,22,47.05882352941176
1,6,6,723,mchoice,ch3,103,3,69.90291262135922
1,6,6,723,mchoice,ch4,76,4,55.26315789473685
1,6,6,723,mchoice,ch5,21,5,57.14285714285714
1,6,6,723,mchoice,ch6,41,6,73.17073170731707
1,6,6,723,mchoice,ch7,44,7,63.63636363636363
1,6,6,723,mchoice,ch8,34,8,52.94117647058824
1,6,6,723,mchoice,ch9,20,9,45.0
1,6,6,723,parsons,ch10,17,10,35.294117647058826
1,6,6,723,parsons,ch12,8,12,50.0
1,6,6,723,parsons,ch13,4,13,25.0
1,6,6,723,parsons,ch14,3,14,33.33333333333333
1,6,6,723,parsons,ch16,1,16,0.0
1,6,6,723,parsons,ch18,4,18,25.0
1,6,6,723,parsons,ch21,3,21,0.0
1,6,6,723,parsons,ch3,16,3,18.75
1,6,6,723,parsons,ch4,10,4,70.0
1,6,6,723,parsons,ch5,55,5,30.909090909090907
1,6,6,723,parsons,ch6,8,6,25.0
1,6,6,723,parsons,ch7,13,7,38.46153846153847
1,6,6,723,parsons,ch8,6,8,50.0
1,6,6,723,parsons,ch9,6,9,66.66666666666666
2,12,6,337,mchoice,ch1,25,1,72.0
2,12,6,337,mchoice,ch10,3,10,66.66666666666666
2,12,6,337,mchoice,ch11,2,11,50.0
2,12,6,337,mchoice,ch12,10,12,30.0
2,12,6,337,mchoice,ch13,7,13,71.42857142857143
2,12,6,337,mchoice,ch14,3,14,66.66666666666666
2,12,6,337,mchoice,ch16,4,16,0.0
2,12,6,337,mchoice,ch2,12,2,50.0
2,12,6,337,mchoice,ch22,6,22,100.0
2,12,6,337,mchoice,ch3,63,3,60.317460317460316
2,12,6,337,mchoice,ch4,46,4,56.52173913043478
2,12,6,337,mchoice,ch5,12,5,58.333333333333336
2,12,6,337,mchoice,ch6,38,6,65.78947368421053
2,12,6,337,mchoice,ch7,25,7,40.0
2,12,6,337,mchoice,ch8,21,8,42.857142857142854
2,12,6,337,mchoice,ch9,6,9,0.0
2,12,6,337,parsons,ch10,3,10,0.0
2,12,6,337,parsons,ch12,2,12,0.0
2,12,6,337,parsons,ch21,3,21,0.0
2,12,6,337,parsons,ch3,8,3,37.5
2,12,6,337,parsons,ch4,6,4,83.33333333333334
2,12,6,337,parsons,ch5,12,5,8.333333333333332
2,12,6,337,parsons,ch6,5,6,40.0
2,12,6,337,parsons,ch7,9,7,22.22222222222222
2,12,6,337,parsons,ch8,3,8,33.33333333333333
2,12,6,337,parsons,ch9,3,9,33.33333333333333
3,no_pretest,6,467,mchoice,ch1,42,1,40.476190476190474
3,no_pretest,6,467,mchoice,ch10,4,10,0.0
3,no_pretest,6,467,mchoice,ch11,6,11,50.0
3,no_pretest,6,467,mchoice,ch12,22,12,50.0
3,no_pretest,6,467,mchoice,ch13,29,13,48.275862068965516
3,no_pretest,6,467,mchoice,ch14,12,14,41.66666666666667
3,no_pretest,6,467,mchoice,ch15,4,15,0.0
3,no_pretest,6,467,mchoice,ch16,33,16,33.33333333333333
3,no_pretest,6,467,mchoice,ch17,5,17,20.0
3,no_pretest,6,467,mchoice,ch18,18,18,33.33333333333333
3,no_pretest,6,467,mchoice,ch2,8,2,25.0
3,no_pretest,6,467,mchoice,ch22,11,22,27.27272727272727
3,no_pretest,6,467,mchoice,ch3,62,3,53.2258064516129
3,no_pretest,6,467,mchoice,ch4,26,4,42.30769230769231
3,no_pretest,6,467,mchoice,ch5,13,5,69.23076923076923
3,no_pretest,6,467,mchoice,ch6,16,6,62.5
3,no_pretest,6,467,mchoice,ch7,29,7,37.93103448275862
3,no_pretest,6,467,mchoice,ch8,28,8,50.0
3,no_pretest,6,467,mchoice,ch9,13,9,38.46153846153847
3,no_pretest,6,467,parsons,ch10,10,10,10.0
3,no_pretest,6,467,parsons,ch12,5,12,40.0
3,no_pretest,6,467,parsons,ch13,2,13,0.0
3,no_pretest,6,467,parsons,ch14,1,14,0.0
3,no_pretest,6,467,parsons,ch16,1,16,0.0
3,no_pretest,6,467,parsons,ch18,6,18,0.0
3,no_pretest,6,467,parsons,ch21,6,21,0.0
3,no_pretest,6,467,parsons,ch3,10,3,10.0
3,no_pretest,6,467,parsons,ch4,4,4,50.0
3,no_pretest,6,467,parsons,ch5,23,5,17.391304347826086
3,no_pretest,6,467,parsons,ch6,2,6,50.0
3,no_pretest,6,467,parsons,ch7,10,7,10.0
3,no_pretest,6,467,parsons,ch8,2,8,0.0
3,no_pretest,6,467,parsons,ch9,4,9,25.0
4,6,12,1444,mchoice,ch1,64,1,71.875
4,6,12,1444,mchoice,ch10,15,10,73.33333333333333
4,6,12,1444,mchoice,ch11,15,11,66.66666666666666
4,6,12,1444,mchoice,ch12,56,12,67.85714285714286
4,6,12,1444,mchoice,ch13,79,13,72.15189873417721
4,6,12,1444,mchoice,ch14,37,14,70.27027027027027
4,6,12,1444,mchoice,ch15,15,15,53.333333333333336
4,6,12,1444,mchoice,ch16,105,16,68.57142857142857
4,6,12,1444,mchoice,ch17,40,17,75.0
4,6,12,1444,mchoice,ch18,29,18,72.41379310344827
4,6,12,1444,mchoice,ch2,24,2,70.83333333333334
4,6,12,1444,mchoice,ch22,11,22,54.54545454545454
4,6,12,1444,mchoice,ch3,111,3,83.78378378378379
4,6,12,1444,mchoice,ch4,124,4,70.96774193548387
4,6,12,1444,mchoice,ch5,42,5,95.23809523809523
4,6,12,1444,mchoice,ch6,94,6,82.97872340425532
4,6,12,1444,mchoice,ch7,89,7,80.89887640449437
4,6,12,1444,mchoice,ch8,83,8,66.26506024096386
4,6,12,1444,mchoice,ch9,39,9,79.48717948717949
4,6,12,1444,parsons,ch10,61,10,36.0655737704918
4,6,12,1444,parsons,ch12,16,12,75.0
4,6,12,1444,parsons,ch13,8,13,87.5
4,6,12,1444,parsons,ch14,7,14,14.285714285714285
4,6,12,1444,parsons,ch16,7,16,0.0
4,6,12,1444,parsons,ch18,24,18,37.5
4,6,12,1444,parsons,ch21,5,21,0.0
4,6,12,1444,parsons,ch3,18,3,50.0
4,6,12,1444,parsons,ch4,22,4,81.81818181818183
4,6,12,1444,parsons,ch5,119,5,63.02521008403361
4,6,12,1444,parsons,ch6,21,6,52.38095238095239
4,6,12,1444,parsons,ch7,32,7,59.375
4,6,12,1444,parsons,ch8,16,8,56.25
4,6,12,1444,parsons,ch9,16,9,81.25
5,12,12,497,mchoice,ch1,27,1,74.07407407407408
5,12,12,497,mchoice,ch10,4,10,75.0
5,12,12,497,mchoice,ch11,4,11,25.0
5,12,12,497,mchoice,ch12,10,12,50.0
5,12,12,497,mchoice,ch13,20,13,50.0
5,12,12,497,mchoice,ch14,7,14,71.42857142857143
5,12,12,497,mchoice,ch15,5,15,60.0
5,12,12,497,mchoice,ch16,23,16,69.56521739130434
5,12,12,497,mchoice,ch17,7,17,85.71428571428571
5,12,12,497,mchoice,ch18,10,18,60.0
5,12,12,497,mchoice,ch2,20,2,70.0
5,12,12,497,mchoice,ch22,5,22,0.0
5,12,12,497,mchoice,ch3,83,3,81.92771084337349
5,12,12,497,mchoice,ch4,66,4,60.60606060606061
5,12,12,497,mchoice,ch5,20,5,70.0
5,12,12,497,mchoice,ch6,36,6,63.888888888888886
5,12,12,497,mchoice,ch7,23,7,78.26086956521739
5,12,12,497,mchoice,ch8,15,8,66.66666666666666
5,12,12,497,mchoice,ch9,7,9,85.71428571428571
5,12,12,497,parsons,ch10,10,10,10.0
5,12,12,497,parsons,ch12,2,12,100.0
5,12,12,497,parsons,ch13,2,13,100.0
5,12,12,497,parsons,ch14,1,14,0.0
5,12,12,497,parsons,ch16,1,16,0.0
5,12,12,497,parsons,ch18,7,18,42.857142857142854
5,12,12,497,parsons,ch21,2,21,0.0
5,12,12,497,parsons,ch3,12,3,50.0
5,12,12,497,parsons,ch4,12,4,91.66666666666666
5,12,12,497,parsons,ch5,39,5,38.46153846153847
5,12,12,497,parsons,ch6,5,6,60.0
5,12,12,497,parsons,ch7,8,7,50.0
5,12,12,497,parsons,ch8,2,8,0.0
5,12,12,497,parsons,ch9,2,9,50.0
6,no_pretest,12,757,mchoice,ch1,34,1,67.64705882352942
6,no_pretest,12,757,mchoice,ch10,6,10,33.33333333333333
6,no_pretest,12,757,mchoice,ch11,5,11,80.0
6,no_pretest,12,757,mchoice,ch12,14,12,50.0
6,no_pretest,12,757,mchoice,ch13,20,13,55.00000000000001
6,no_pretest,12,757,mchoice,ch14,19,14,68.42105263157895
6,no_pretest,12,757,mchoice,ch15,4,15,25.0
6,no_pretest,12,757,mchoice,ch16,78,16,51.28205128205128
6,no_pretest,12,757,mchoice,ch17,17,17,52.94117647058824
6,no_pretest,12,757,mchoice,ch18,23,18,43.47826086956522
6,no_pretest,12,757,mchoice,ch2,10,2,60.0
6,no_pretest,12,757,mchoice,ch22,6,22,33.33333333333333
6,no_pretest,12,757,mchoice,ch3,53,3,73.58490566037736
6,no_pretest,12,757,mchoice,ch4,49,4,61.224489795918366
6,no_pretest,12,757,mchoice,ch5,21,5,66.66666666666666
6,no_pretest,12,757,mchoice,ch6,40,6,72.5
6,no_pretest,12,757,mchoice,ch7,86,7,73.25581395348837
6,no_pretest,12,757,mchoice,ch8,59,8,57.6271186440678
6,no_pretest,12,757,mchoice,ch9,18,9,38.88888888888889
6,no_pretest,12,757,parsons,ch10,18,10,22.22222222222222
6,no_pretest,12,757,parsons,ch12,4,12,50.0
6,no_pretest,12,757,parsons,ch13,2,13,0.0
6,no_pretest,12,757,parsons,ch14,3,14,0.0
6,no_pretest,12,757,parsons,ch16,4,16,0.0
6,no_pretest,12,757,parsons,ch18,22,18,36.36363636363637
6,no_pretest,12,757,parsons,ch21,5,21,0.0
6,no_pretest,12,757,parsons,ch3,9,3,11.11111111111111
6,no_pretest,12,757,parsons,ch4,8,4,62.5
6,no_pretest,12,757,parsons,ch5,56,5,23.214285714285715
6,no_pretest,12,757,parsons,ch6,9,6,11.11111111111111
6,no_pretest,12,757,parsons,ch7,30,7,46.666666666666664
6,no_pretest,12,757,parsons,ch8,11,8,45.45454545454545
6,no_pretest,12,757,parsons,ch9,8,9,37.5
6,no_pretest,12,757,unittest,ch13,2,13,0.0
6,no_pretest,12,757,unittest,ch14,2,14,0.0
6,no_pretest,12,757,unittest,chF17,2,F17,0.0
7,6,no_exam,38812,mchoice,ch1,3444,1,63.99535423925668
7,6,no_exam,38812,mchoice,ch10,251,10,76.89243027888446
7,6,no_exam,38812,mchoice,ch11,104,11,51.92307692307693
7,6,no_exam,38812,mchoice,ch12,858,12,42.89044289044289
7,6,no_exam,38812,mchoice,ch13,1252,13,53.674121405750796
7,6,no_exam,38812,mchoice,ch14,284,14,55.98591549295775
7,6,no_exam,38812,mchoice,ch15,67,15,44.776119402985074
7,6,no_exam,38812,mchoice,ch16,611,16,53.84615384615385
7,6,no_exam,38812,mchoice,ch17,191,17,68.06282722513089
7,6,no_exam,38812,mchoice,ch18,105,18,45.714285714285715
7,6,no_exam,38812,mchoice,ch2,1062,2,53.86064030131826
7,6,no_exam,38812,mchoice,ch22,20,22,30.0
7,6,no_exam,38812,mchoice,ch3,6820,3,72.00879765395895
7,6,no_exam,38812,mchoice,ch4,5122,4,63.80320187426787
7,6,no_exam,38812,mchoice,ch5,1099,5,77.25204731574158
7,6,no_exam,38812,mchoice,ch6,2628,6,73.09741248097413
7,6,no_exam,38812,mchoice,ch7,3118,7,64.23989737010905
7,6,no_exam,38812,mchoice,ch8,2480,8,59.95967741935484
7,6,no_exam,38812,mchoice,ch9,887,9,52.19842164599775
7,6,no_exam,38812,parsons,ch10,757,10,28.269484808454425
7,6,no_exam,38812,parsons,ch12,219,12,49.31506849315068
7,6,no_exam,38812,parsons,ch13,113,13,55.75221238938053
7,6,no_exam,38812,parsons,ch14,43,14,16.27906976744186
7,6,no_exam,38812,parsons,ch16,29,16,3.4482758620689653
7,6,no_exam,38812,parsons,ch18,72,18,40.27777777777778
7,6,no_exam,38812,parsons,ch21,7,21,0.0
7,6,no_exam,38812,parsons,ch3,1023,3,42.32649071358749
7,6,no_exam,38812,parsons,ch4,844,4,81.39810426540285
7,6,no_exam,38812,parsons,ch5,2885,5,42.4263431542461
7,6,no_exam,38812,parsons,ch6,583,6,33.9622641509434
7,6,no_exam,38812,parsons,ch7,1027,7,50.82765335929893
7,6,no_exam,38812,parsons,ch8,454,8,40.08810572687225
7,6,no_exam,38812,parsons,ch9,344,9,60.46511627906976
7,6,no_exam,38812,unittest,ch13,4,13,0.0
7,6,no_exam,38812,unittest,ch14,3,14,33.33333333333333
7,6,no_exam,38812,unittest,chF17,2,F17,0.0
8,12,no_exam,13137,mchoice,ch1,1317,1,77.52467729688686
8,12,no_exam,13137,mchoice,ch10,88,10,85.22727272727273
8,12,no_exam,13137,mchoice,ch11,58,11,63.793103448275865
8,12,no_exam,13137,mchoice,ch12,323,12,56.34674922600619
8,12,no_exam,13137,mchoice,ch13,353,13,66.57223796033995
8,12,no_exam,13137,mchoice,ch14,138,14,61.59420289855072
8,12,no_exam,13137,mchoice,ch15,44,15,54.54545454545454
8,12,no_exam,13137,mchoice,ch16,301,16,62.12624584717608
8,12,no_exam,13137,mchoice,ch17,113,17,75.22123893805309
8,12,no_exam,13137,mchoice,ch18,93,18,46.236559139784944
8,12,no_exam,13137,mchoice,ch2,429,2,67.13286713286713
8,12,no_exam,13137,mchoice,ch22,3,22,66.66666666666666
8,12,no_exam,13137,mchoice,ch3,2330,3,82.61802575107296
8,12,no_exam,13137,mchoice,ch4,1584,4,78.4090909090909
8,12,no_exam,13137,mchoice,ch5,378,5,80.15873015873017
8,12,no_exam,13137,mchoice,ch6,852,6,79.22535211267606
8,12,no_exam,13137,mchoice,ch7,910,7,76.37362637362637
8,12,no_exam,13137,mchoice,ch8,718,8,70.89136490250696
8,12,no_exam,13137,mchoice,ch9,298,9,63.08724832214765
8,12,no_exam,13137,parsons,ch10,265,10,32.83018867924528
8,12,no_exam,13137,parsons,ch12,80,12,68.75
8,12,no_exam,13137,parsons,ch13,32,13,78.125
8,12,no_exam,13137,parsons,ch14,23,14,13.043478260869565
8,12,no_exam,13137,parsons,ch16,14,16,14.285714285714285
8,12,no_exam,13137,parsons,ch18,64,18,51.5625
8,12,no_exam,13137,parsons,ch21,2,21,0.0
8,12,no_exam,13137,parsons,ch3,348,3,52.87356321839081
8,12,no_exam,13137,parsons,ch4,264,4,85.98484848484848
8,12,no_exam,13137,parsons,ch5,972,5,54.11522633744856
8,12,no_exam,13137,parsons,ch6,181,6,52.48618784530387
8,12,no_exam,13137,parsons,ch7,301,7,63.12292358803987
8,12,no_exam,13137,parsons,ch8,142,8,52.816901408450704
8,12,no_exam,13137,parsons,ch9,111,9,72.97297297297297
8,12,no_exam,13137,unittest,ch13,2,13,0.0
8,12,no_exam,13137,unittest,ch14,3,14,0.0
8,12,no_exam,13137,unittest,chF17,3,F17,0.0
9,no_pretest,no_exam,23145,mchoice,ch1,1244,1,66.31832797427653
9,no_pretest,no_exam,23145,mchoice,ch10,177,10,66.10169491525424
9,no_pretest,no_exam,23145,mchoice,ch11,120,11,57.49999999999999
9,no_pretest,no_exam,23145,mchoice,ch12,1129,12,46.76705048715677
9,no_pretest,no_exam,23145,mchoice,ch13,1069,13,56.31431244153414
9,no_pretest,no_exam,23145,mchoice,ch14,357,14,52.10084033613446
9,no_pretest,no_exam,23145,mchoice,ch15,110,15,38.18181818181819
9,no_pretest,no_exam,23145,mchoice,ch16,444,16,54.729729729729726
9,no_pretest,no_exam,23145,mchoice,ch17,151,17,64.90066225165563
9,no_pretest,no_exam,23145,mchoice,ch18,192,18,51.5625
9,no_pretest,no_exam,23145,mchoice,ch2,268,2,45.52238805970149
9,no_pretest,no_exam,23145,mchoice,ch22,37,22,27.027027027027028
9,no_pretest,no_exam,23145,mchoice,ch3,4003,3,68.54858855858107
9,no_pretest,no_exam,23145,mchoice,ch4,2555,4,63.600782778864975
9,no_pretest,no_exam,23145,mchoice,ch5,845,5,68.52071005917159
9,no_pretest,no_exam,23145,mchoice,ch6,1470,6,68.77551020408164
9,no_pretest,no_exam,23145,mchoice,ch7,1797,7,62.71563717306622
9,no_pretest,no_exam,23145,mchoice,ch8,1451,8,56.99517574086836
9,no_pretest,no_exam,23145,mchoice,ch9,322,9,44.72049689440994
9,no_pretest,no_exam,23145,parsons,ch10,443,10,18.961625282167045
9,no_pretest,no_exam,23145,parsons,ch12,320,12,37.8125
9,no_pretest,no_exam,23145,parsons,ch13,94,13,48.93617021276596
9,no_pretest,no_exam,23145,parsons,ch14,59,14,15.254237288135593
9,no_pretest,no_exam,23145,parsons,ch16,22,16,18.181818181818183
9,no_pretest,no_exam,23145,parsons,ch18,125,18,47.199999999999996
9,no_pretest,no_exam,23145,parsons,ch21,14,21,0.0
9,no_pretest,no_exam,23145,parsons,ch3,580,3,35.689655172413794
9,no_pretest,no_exam,23145,parsons,ch4,409,4,74.81662591687042
9,no_pretest,no_exam,23145,parsons,ch5,1813,5,36.293436293436294
9,no_pretest,no_exam,23145,parsons,ch6,311,6,30.54662379421222
9,no_pretest,no_exam,23145,parsons,ch7,597,7,43.383584589614735
9,no_pretest,no_exam,23145,parsons,ch8,256,8,30.078125
9,no_pretest,no_exam,23145,parsons,ch9,119,9,42.857142857142854
9,no_pretest,no_exam,23145,unittest,ch13,95,13,8.421052631578947
9,no_pretest,no_exam,23145,unittest,ch14,75,14,22.666666666666664
9,no_pretest,no_exam,23145,unittest,chF17,72,F17,22.22222222222222
10,6,6,1669,mchoice,ch1,84,1,57.14285714285714
10,6,6,1669,mchoice,ch10,17,10,70.58823529411765
10,6,6,1669,mchoice,ch11,15,11,73.33333333333333
10,6,6,1669,mchoice,ch12,64,12,56.25
10,6,6,1669,mchoice,ch13,85,13,60.0
10,6,6,1669,mchoice,ch14,39,14,58.97435897435898
10,6,6,1669,mchoice,ch15,14,15,42.857142857142854
10,6,6,1669,mchoice,ch16,84,16,63.095238095238095
10,6,6,1669,mchoice,ch17,35,17,71.42857142857143
10,6,6,1669,mchoice,ch18,28,18,67.85714285714286
10,6,6,1669,mchoice,ch2,38,2,52.63157894736842
10,6,6,1669,mchoice,ch22,22,22,54.54545454545454
10,6,6,1669,mchoice,ch3,205,3,69.7560975609756
10,6,6,1669,mchoice,ch4,166,4,54.81927710843374
10,6,6,1669,mchoice,ch5,49,5,75.51020408163265
10,6,6,1669,mchoice,ch6,101,6,77.22772277227723
10,6,6,1669,mchoice,ch7,99,7,75.75757575757575
10,6,6,1669,mchoice,ch8,85,8,57.647058823529406
10,6,6,1669,mchoice,ch9,44,9,68.18181818181817
10,6,6,1669,parsons,ch10,57,10,38.59649122807017
10,6,6,1669,parsons,ch12,17,12,58.82352941176471
10,6,6,1669,parsons,ch13,9,13,66.66666666666666
10,6,6,1669,parsons,ch14,7,14,0.0
10,6,6,1669,parsons,ch16,6,16,0.0
10,6,6,1669,parsons,ch18,19,18,31.57894736842105
10,6,6,1669,parsons,ch21,6,21,0.0
10,6,6,1669,parsons,ch3,32,3,25.0
10,6,6,1669,parsons,ch4,26,4,88.46153846153845
10,6,6,1669,parsons,ch5,130,5,41.53846153846154
10,6,6,1669,parsons,ch6,21,6,52.38095238095239
10,6,6,1669,parsons,ch7,33,7,48.484848484848484
10,6,6,1669,parsons,ch8,16,8,43.75
10,6,6,1669,parsons,ch9,16,9,81.25
11,12,6,552,mchoice,ch1,34,1,73.52941176470588
11,12,6,552,mchoice,ch10,5,10,60.0
11,12,6,552,mchoice,ch11,4,11,50.0
11,12,6,552,mchoice,ch12,13,12,38.46153846153847
11,12,6,552,mchoice,ch13,17,13,52.94117647058824
11,12,6,552,mchoice,ch14,5,14,80.0
11,12,6,552,mchoice,ch15,2,15,50.0
11,12,6,552,mchoice,ch16,13,16,46.15384615384615
11,12,6,552,mchoice,ch17,2,17,50.0
11,12,6,552,mchoice,ch18,1,18,100.0
11,12,6,552,mchoice,ch2,22,2,63.63636363636363
11,12,6,552,mchoice,ch22,4,22,25.0
11,12,6,552,mchoice,ch3,102,3,72.54901960784314
11,12,6,552,mchoice,ch4,87,4,60.91954022988506
11,12,6,552,mchoice,ch5,26,5,61.53846153846154
11,12,6,552,mchoice,ch6,56,6,60.71428571428571
11,12,6,552,mchoice,ch7,31,7,54.83870967741935
11,12,6,552,mchoice,ch8,18,8,38.88888888888889
11,12,6,552,mchoice,ch9,8,9,12.5
11,12,6,552,parsons,ch10,5,10,0.0
11,12,6,552,parsons,ch12,2,12,0.0
11,12,6,552,parsons,ch13,1,13,100.0
11,12,6,552,parsons,ch18,1,18,0.0
11,12,6,552,parsons,ch21,2,21,0.0
11,12,6,552,parsons,ch3,14,3,42.857142857142854
11,12,6,552,parsons,ch4,16,4,87.5
11,12,6,552,parsons,ch5,37,5,32.432432432432435
11,12,6,552,parsons,ch6,6,6,66.66666666666666
11,12,6,552,parsons,ch7,12,7,33.33333333333333
11,12,6,552,parsons,ch8,3,8,33.33333333333333
11,12,6,552,parsons,ch9,3,9,33.33333333333333
12,no_pretest,6,749,mchoice,ch1,42,1,61.904761904761905
12,no_pretest,6,749,mchoice,ch10,8,10,12.5
12,no_pretest,6,749,mchoice,ch11,4,11,25.0
12,no_pretest,6,749,mchoice,ch12,24,12,54.166666666666664
12,no_pretest,6,749,mchoice,ch13,34,13,52.94117647058824
12,no_pretest,6,749,mchoice,ch14,15,14,53.333333333333336
12,no_pretest,6,749,mchoice,ch15,3,15,33.33333333333333
12,no_pretest,6,749,mchoice,ch16,69,16,40.57971014492754
12,no_pretest,6,749,mchoice,ch17,17,17,29.411764705882355
12,no_pretest,6,749,mchoice,ch18,19,18,36.84210526315789
12,no_pretest,6,749,mchoice,ch2,10,2,40.0
12,no_pretest,6,749,mchoice,ch22,4,22,25.0
12,no_pretest,6,749,mchoice,ch3,76,3,55.26315789473685
12,no_pretest,6,749,mchoice,ch4,49,4,53.06122448979592
12,no_pretest,6,749,mchoice,ch5,23,5,60.86956521739131
12,no_pretest,6,749,mchoice,ch6,43,6,65.11627906976744
12,no_pretest,6,749,mchoice,ch7,64,7,57.8125
12,no_pretest,6,749,mchoice,ch8,60,8,48.333333333333336
12,no_pretest,6,749,mchoice,ch9,22,9,36.36363636363637
